ts,b,bz,n,v,f10,dst
1998-01-15 10:00:00+00:00,2.5,-2.0,5.6,322.0,94.6,-7
1998-01-15 11:00:00+00:00,2.4,-1.4,6.9,317.0,94.6,-6
1998-01-15 12:00:00+00:00,2.3,-1.4,7.5,313.0,94.6,-5
1998-01-15 13:00:00+00:00,2.1,-1.9,7.7,313.0,94.6,-4
1998-01-15 14:00:00+00:00,1.2,-0.9,7.7,313.0,94.6,-2
1998-01-15 15:00:00+00:00,2.8,-1.2,7.5,313.0,94.6,-2
1998-01-15 16:00:00+00:00,3.0,-0.2,7.7,310.0,94.6,-3
1998-01-15 17:00:00+00:00,3.1,0.3,7.9,308.0,94.6,-2
1998-01-15 18:00:00+00:00,3.3,-0.7,8.0,306.0,94.6,2
1998-01-15 19:00:00+00:00,3.5,-0.2,9.0,304.0,94.6,4
1998-01-15 20:00:00+00:00,3.8,-0.6,9.4,303.0,94.6,6
1998-01-15 21:00:00+00:00,4.0,0.3,10.6,303.0,94.6,6
1998-01-15 22:00:00+00:00,4.1,-1.8,11.1,307.0,94.6,3
1998-01-15 23:00:00+00:00,4.3,-1.8,13.6,306.0,94.6,4
1998-01-16 00:00:00+00:00,3.6,-2.4,15.8,311.0,94.4,5
1998-01-16 01:00:00+00:00,3.3,-1.6,17.5,312.0,94.4,7
1998-01-16 02:00:00+00:00,3.3,-0.1,18.1,308.0,94.4,7
1998-01-16 03:00:00+00:00,2.9,0.1,16.1,302.0,94.4,8
1998-01-16 04:00:00+00:00,3.2,-0.7,16.3,300.0,94.4,8
1998-01-16 05:00:00+00:00,2.3,-1.0,16.2,292.0,94.4,7
1998-01-16 06:00:00+00:00,2.8,-1.6,15.5,281.0,94.4,5
1998-01-16 07:00:00+00:00,3.6,-1.7,13.5,288.0,94.4,3
1998-01-16 08:00:00+00:00,2.9,-2.0,15.5,287.0,94.4,1
1998-01-16 09:00:00+00:00,3.4,-1.8,16.1,293.0,94.4,1
1998-01-16 10:00:00+00:00,3.2,-2.4,16.2,284.0,94.4,1
1998-01-16 11:00:00+00:00,3.2,-2.4,18.3,285.0,94.4,2
1998-01-16 12:00:00+00:00,3.5,-1.8,22.8,290.0,94.4,0
1998-01-16 13:00:00+00:00,6.7,-2.7,21.3,297.0,94.4,2
1998-01-16 14:00:00+00:00,3.6,-1.8,30.1,300.0,94.4,3
1998-01-16 15:00:00+00:00,5.0,-4.9,41.0,304.0,94.4,4
1998-01-16 16:00:00+00:00,7.8,-7.4,32.2,305.0,94.4,-4
1998-01-16 17:00:00+00:00,7.0,-3.9,22.3,320.0,94.4,-15
1998-01-16 18:00:00+00:00,12.9,-1.1,15.4,325.0,94.4,-23
1998-01-16 19:00:00+00:00,11.8,-0.7,18.6,326.0,94.4,-20
1998-01-16 20:00:00+00:00,8.1,-6.8,16.4,352.0,94.4,-16
1998-01-16 21:00:00+00:00,7.4,0.8,17.6,351.0,94.4,-18
1998-01-16 22:00:00+00:00,8.5,6.9,15.6,349.0,94.4,-15
1998-01-16 23:00:00+00:00,9.4,1.6,12.0,359.0,94.4,-13
1998-01-17 00:00:00+00:00,7.0,-3.7,12.4,366.0,92.8,-13
1998-01-17 01:00:00+00:00,6.3,-2.8,12.1,361.0,92.8,-16
1998-01-17 02:00:00+00:00,8.8,0.1,10.1,349.0,92.8,-19
1998-01-17 03:00:00+00:00,10.1,-0.4,8.5,347.0,92.8,-18
1998-01-17 04:00:00+00:00,9.7,-0.1,8.5,347.0,92.8,-12
1998-01-17 05:00:00+00:00,8.4,-1.1,11.2,349.0,92.8,-9
1998-01-17 06:00:00+00:00,6.9,-0.8,11.8,342.0,92.8,-7
1998-01-17 07:00:00+00:00,3.6,-1.3,14.7,326.0,92.8,-4
1998-01-17 08:00:00+00:00,6.9,-1.6,14.3,342.0,92.8,-1
1998-01-17 09:00:00+00:00,6.9,-3.4,12.6,343.0,92.8,-5
1998-01-17 10:00:00+00:00,6.5,-3.7,11.0,345.0,92.8,-8
1998-01-17 11:00:00+00:00,4.6,-2.9,12.4,343.0,92.8,-12
1998-01-17 12:00:00+00:00,4.2,-1.3,10.6,338.0,92.8,-17
1998-01-17 13:00:00+00:00,2.7,0.4,8.9,332.0,92.8,-17
1998-01-17 14:00:00+00:00,3.4,-0.7,8.0,333.0,92.8,-17
1998-01-17 15:00:00+00:00,3.5,-0.8,8.3,340.0,92.8,-17
1998-01-17 16:00:00+00:00,5.1,-4.8,9.7,344.0,92.8,-18
1998-01-17 17:00:00+00:00,3.9,-3.2,10.2,334.0,92.8,-18
1998-01-17 18:00:00+00:00,4.5,-4.2,9.5,329.0,92.8,-19
1998-01-17 19:00:00+00:00,5.7,-5.3,8.5,331.0,92.8,-22
1998-01-17 20:00:00+00:00,4.6,-4.6,8.7,331.0,92.8,-27
1998-01-17 21:00:00+00:00,3.8,-3.2,9.0,333.0,92.8,-28
1998-01-17 22:00:00+00:00,3.4,-1.9,8.9,336.0,92.8,-27
1998-01-17 23:00:00+00:00,3.4,-1.9,8.4,340.0,92.8,-27
1998-01-18 00:00:00+00:00,2.2,-1.7,9.6,330.0,92.0,-23
1998-01-18 01:00:00+00:00,2.9,-2.6,9.5,323.0,92.0,-23
1998-01-18 02:00:00+00:00,3.5,-3.4,8.6,335.0,92.0,-21
1998-01-18 03:00:00+00:00,3.6,-3.6,9.3,337.0,92.0,-21
1998-01-18 04:00:00+00:00,3.5,-3.5,9.4,334.0,92.0,-20
1998-01-18 05:00:00+00:00,3.3,-2.9,9.7,334.0,92.0,-20
1998-01-18 06:00:00+00:00,3.5,-1.7,9.7,327.0,92.0,-22
1998-01-18 07:00:00+00:00,3.4,-2.5,10.5,327.0,92.0,-21
1998-01-18 08:00:00+00:00,3.2,-2.0,11.7,326.0,92.0,-15
1998-01-18 09:00:00+00:00,2.6,-1.4,12.8,329.0,92.0,-9
1998-01-18 10:00:00+00:00,3.3,1.3,14.9,330.0,92.0,-7
1998-01-18 11:00:00+00:00,5.8,-5.1,14.0,335.0,92.0,-7
1998-01-18 12:00:00+00:00,8.6,-7.9,14.7,340.0,92.0,-18
1998-01-18 13:00:00+00:00,8.5,2.3,16.6,328.0,92.0,-32
1998-01-18 14:00:00+00:00,10.2,2.6,10.0,327.0,92.0,-31
1998-01-18 15:00:00+00:00,9.4,2.7,13.0,330.0,92.0,-19
1998-01-18 16:00:00+00:00,8.7,1.8,12.6,325.0,92.0,-13
1998-01-18 17:00:00+00:00,8.7,1.6,10.2,324.0,92.0,-12
1998-01-18 18:00:00+00:00,8.3,3.1,10.7,324.0,92.0,-8
1998-01-18 19:00:00+00:00,6.9,5.4,12.5,323.0,92.0,-7
1998-01-18 20:00:00+00:00,7.8,7.6,14.8,324.0,92.0,-5
1998-01-18 21:00:00+00:00,8.0,1.7,11.7,319.0,92.0,-6
1998-01-18 22:00:00+00:00,7.7,1.5,12.4,317.0,92.0,-5
1998-01-18 23:00:00+00:00,4.1,3.7,14.3,317.0,92.0,-4
1998-01-19 00:00:00+00:00,8.4,6.1,17.5,318.0,90.5,-2
1998-01-19 01:00:00+00:00,8.8,6.5,17.5,318.0,90.5,-4
1998-01-19 02:00:00+00:00,9.2,8.3,17.4,316.0,90.5,-5
1998-01-19 03:00:00+00:00,8.8,8.5,22.8,321.0,90.5,1
1998-01-19 04:00:00+00:00,9.3,8.6,28.0,328.0,90.5,8
1998-01-19 05:00:00+00:00,7.8,6.9,30.4,325.0,90.5,10
1998-01-19 06:00:00+00:00,7.3,3.8,30.6,318.0,90.5,9
1998-01-19 07:00:00+00:00,8.7,3.6,27.3,312.0,90.5,5
1998-01-19 08:00:00+00:00,8.8,3.3,25.2,310.0,90.5,6
1998-01-19 09:00:00+00:00,8.6,1.7,24.9,308.0,90.5,6
1998-01-19 10:00:00+00:00,9.3,2.5,20.8,302.0,90.5,6
1998-01-19 11:00:00+00:00,9.5,2.8,19.6,298.0,90.5,6
1998-01-19 12:00:00+00:00,10.2,5.3,14.8,302.0,90.5,1
1998-01-19 13:00:00+00:00,11.3,4.5,17.0,299.0,90.5,4
1998-01-19 14:00:00+00:00,16.1,13.1,15.5,332.0,90.5,6
1998-01-19 15:00:00+00:00,15.0,10.7,18.1,315.0,90.5,9
1998-01-19 16:00:00+00:00,14.1,12.4,21.6,322.0,90.5,13
1998-01-19 17:00:00+00:00,16.4,12.7,20.5,319.0,90.5,15
1998-01-19 18:00:00+00:00,15.2,7.1,20.7,328.0,90.5,19
1998-01-19 19:00:00+00:00,13.7,4.7,20.1,331.0,90.5,17
1998-01-19 20:00:00+00:00,11.6,3.9,20.8,344.0,90.5,15
1998-01-19 21:00:00+00:00,14.1,12.0,17.3,347.0,90.5,12
1998-01-19 22:00:00+00:00,10.9,0.6,19.2,339.0,90.5,13
1998-01-19 23:00:00+00:00,8.9,1.5,19.5,362.0,90.5,13
1998-01-20 00:00:00+00:00,8.6,5.0,21.3,367.0,88.5,14
1998-01-20 01:00:00+00:00,10.8,4.8,17.0,383.0,88.5,12
1998-01-20 02:00:00+00:00,11.4,-5.0,15.7,416.0,88.5,11
1998-01-20 03:00:00+00:00,9.0,3.1,15.1,410.0,88.5,8
1998-01-20 04:00:00+00:00,10.0,7.8,14.9,399.0,88.5,9
1998-01-20 05:00:00+00:00,10.1,8.3,12.4,400.0,88.5,8
1998-01-20 06:00:00+00:00,9.9,8.0,10.1,391.0,88.5,8
1998-01-20 07:00:00+00:00,8.9,4.8,11.1,394.0,88.5,8
1998-01-20 08:00:00+00:00,6.5,-1.9,10.8,410.0,88.5,9
1998-01-20 09:00:00+00:00,5.1,1.3,8.2,402.0,88.5,7
1998-01-20 10:00:00+00:00,6.4,2.1,6.9,408.0,88.5,7
1998-01-20 11:00:00+00:00,7.7,2.2,5.8,421.0,88.5,3
1998-01-20 12:00:00+00:00,7.1,2.6,6.2,442.0,88.5,1
1998-01-20 13:00:00+00:00,5.7,-0.1,7.2,454.0,88.5,-2
1998-01-20 14:00:00+00:00,6.4,-4.5,6.4,455.0,88.5,-7
1998-01-20 15:00:00+00:00,6.4,-2.4,6.2,459.0,88.5,-17
1998-01-20 16:00:00+00:00,5.7,-3.7,5.7,455.0,88.5,-23
1998-01-20 17:00:00+00:00,3.8,-3.5,8.1,460.0,88.5,-20
1998-01-20 18:00:00+00:00,4.5,-4.5,12.0,469.0,88.5,-10
1998-01-20 19:00:00+00:00,5.3,-5.1,12.6,470.0,88.5,-13
1998-01-20 20:00:00+00:00,5.0,-4.9,9.8,465.0,88.5,-26
1998-01-20 21:00:00+00:00,5.0,-4.0,11.6,457.0,88.5,-29
1998-01-20 22:00:00+00:00,5.6,-2.4,11.8,450.0,88.5,-26
1998-01-20 23:00:00+00:00,5.6,-1.6,16.0,450.0,88.5,-19
1998-01-21 00:00:00+00:00,5.9,2.8,23.8,455.0,88.0,-13
1998-01-21 01:00:00+00:00,7.0,4.0,20.0,455.0,88.0,-10
1998-01-21 02:00:00+00:00,5.7,3.0,32.1,451.0,88.0,2
1998-01-21 03:00:00+00:00,6.3,1.5,31.8,447.0,88.0,1
1998-01-21 04:00:00+00:00,3.8,-0.4,35.7,441.0,88.0,5
1998-01-21 05:00:00+00:00,5.2,-4.4,32.4,452.0,88.0,1
1998-01-21 06:00:00+00:00,7.2,2.8,26.6,439.0,88.0,-9
1998-01-21 07:00:00+00:00,9.9,5.6,17.4,445.0,88.0,-10
1998-01-21 08:00:00+00:00,12.1,9.7,7.9,455.0,88.0,-11
1998-01-21 09:00:00+00:00,12.3,8.9,8.9,439.0,88.0,-6
1998-01-21 10:00:00+00:00,12.6,8.8,11.1,436.0,88.0,-7
1998-01-21 11:00:00+00:00,13.2,10.1,7.4,441.0,88.0,-6
1998-01-21 12:00:00+00:00,14.4,6.9,10.6,444.0,88.0,-6
1998-01-21 13:00:00+00:00,14.6,9.4,12.1,443.0,88.0,-5
1998-01-21 14:00:00+00:00,15.8,9.5,10.4,433.0,88.0,-6
1998-01-21 15:00:00+00:00,17.2,11.0,8.7,434.0,88.0,-4
1998-01-21 16:00:00+00:00,16.7,10.2,7.6,431.0,88.0,-4
1998-01-21 17:00:00+00:00,17.8,8.3,6.1,430.0,88.0,-5
1998-01-21 18:00:00+00:00,17.3,8.8,6.4,422.0,88.0,-3
1998-01-21 19:00:00+00:00,17.7,6.8,6.7,408.0,88.0,-2
1998-01-21 20:00:00+00:00,17.8,6.2,8.0,398.0,88.0,0
1998-01-21 21:00:00+00:00,17.7,4.8,6.2,385.0,88.0,-2
1998-01-21 22:00:00+00:00,16.6,2.7,5.6,381.0,88.0,-3
1998-01-21 23:00:00+00:00,14.0,6.8,11.0,396.0,88.0,1
1998-01-22 00:00:00+00:00,13.2,8.1,10.2,395.0,90.1,-1
1998-01-22 01:00:00+00:00,12.9,10.8,7.8,404.0,90.1,-1
1998-01-22 02:00:00+00:00,11.2,8.4,8.9,393.0,90.1,0
1998-01-22 03:00:00+00:00,11.7,8.1,8.0,398.0,90.1,0
1998-01-22 04:00:00+00:00,11.8,7.4,8.0,397.0,90.1,1
1998-01-22 05:00:00+00:00,11.2,7.8,10.7,396.0,90.1,7
1998-01-22 06:00:00+00:00,11.3,8.3,11.5,388.0,90.1,10
1998-01-22 07:00:00+00:00,11.3,8.7,10.2,384.0,90.1,10
1998-01-22 08:00:00+00:00,10.5,7.1,9.6,382.0,90.1,11
1998-01-22 09:00:00+00:00,10.2,6.8,9.6,375.0,90.1,10
1998-01-22 10:00:00+00:00,9.9,7.7,9.4,379.0,90.1,9
1998-01-22 11:00:00+00:00,9.2,8.0,12.1,381.0,90.1,12
1998-01-22 12:00:00+00:00,6.5,3.1,12.5,394.0,90.1,9
1998-01-22 13:00:00+00:00,7.7,0.5,11.5,404.0,90.1,3
1998-01-22 14:00:00+00:00,6.9,0.2,11.7,407.0,90.1,0
1998-01-22 15:00:00+00:00,2.7,0.1,16.2,398.0,90.1,-1
1998-01-22 16:00:00+00:00,6.0,1.1,11.1,402.0,90.1,-3
1998-01-22 17:00:00+00:00,5.6,2.1,9.4,396.0,90.1,-6
1998-01-22 18:00:00+00:00,5.5,5.1,7.7,383.0,90.1,-4
1998-01-22 19:00:00+00:00,4.1,-0.2,8.2,395.0,90.1,-2
1998-01-22 20:00:00+00:00,6.2,-1.5,7.8,413.0,90.1,-4
1998-01-22 21:00:00+00:00,4.7,-1.1,10.6,435.0,90.1,0
1998-01-22 22:00:00+00:00,1.8,0.9,10.7,432.0,90.1,0
1998-01-22 23:00:00+00:00,4.2,0.8,7.5,410.0,90.1,-2
1998-01-23 00:00:00+00:00,5.0,1.8,6.4,408.0,93.9,-3
1998-01-23 01:00:00+00:00,4.5,0.2,7.2,397.0,93.9,-7
1998-01-23 02:00:00+00:00,4.7,2.0,7.5,403.0,93.9,-6
1998-01-23 03:00:00+00:00,5.0,0.5,7.4,403.0,93.9,-5
1998-01-23 04:00:00+00:00,4.9,0.9,7.2,397.0,93.9,-5
1998-01-23 05:00:00+00:00,4.7,0.6,6.8,400.0,93.9,-4
1998-01-23 06:00:00+00:00,4.7,-1.1,7.1,400.0,93.9,-5
1998-01-23 07:00:00+00:00,4.3,-0.2,6.8,397.0,93.9,-7
1998-01-23 08:00:00+00:00,3.7,0.8,6.1,398.0,93.9,-5
1998-01-23 09:00:00+00:00,4.8,-0.2,5.6,398.0,93.9,-2
1998-01-23 10:00:00+00:00,4.6,-0.3,5.7,398.0,93.9,1
1998-01-23 11:00:00+00:00,4.1,0.7,6.0,397.0,93.9,0
1998-01-23 12:00:00+00:00,4.6,0.1,5.6,398.0,93.9,0
1998-01-23 13:00:00+00:00,4.5,0.7,5.7,396.0,93.9,-2
1998-01-23 14:00:00+00:00,4.2,-1.2,5.6,390.0,93.9,-3
1998-01-23 15:00:00+00:00,4.2,1.2,6.2,386.0,93.9,-4
1998-01-23 16:00:00+00:00,4.6,1.2,6.1,377.0,93.9,-4
1998-01-23 17:00:00+00:00,4.7,1.3,5.6,375.0,93.9,-3
1998-01-23 18:00:00+00:00,4.6,1.4,5.6,380.0,93.9,-2
1998-01-23 19:00:00+00:00,3.9,-0.6,6.8,376.0,93.9,-3
1998-01-23 20:00:00+00:00,3.4,-1.6,6.8,379.0,93.9,-2
1998-01-23 21:00:00+00:00,2.7,-1.7,7.6,386.0,93.9,1
1998-01-23 22:00:00+00:00,2.2,-1.7,7.6,385.0,93.9,0
1998-01-23 23:00:00+00:00,3.5,2.0,5.7,372.0,93.9,0
1998-01-24 00:00:00+00:00,3.7,2.0,5.9,371.0,94.5,1
1998-01-24 01:00:00+00:00,3.4,-0.1,7.4,365.0,94.5,1
1998-01-24 02:00:00+00:00,3.0,-1.8,7.7,368.0,94.5,0
1998-01-24 03:00:00+00:00,2.7,-2.3,7.7,371.0,94.5,0
1998-01-24 04:00:00+00:00,1.6,-0.7,9.1,373.0,94.5,1
1998-01-24 05:00:00+00:00,2.9,-1.1,12.5,377.0,94.5,6
1998-01-24 06:00:00+00:00,7.3,-0.3,21.6,404.0,94.5,13
1998-01-24 07:00:00+00:00,6.8,2.8,24.2,397.0,94.5,12
1998-01-24 08:00:00+00:00,5.6,3.1,20.3,409.0,94.5,14
1998-01-24 09:00:00+00:00,9.5,2.4,10.1,423.0,94.5,12
1998-01-24 10:00:00+00:00,9.6,5.5,8.7,412.0,94.5,10
1998-01-24 11:00:00+00:00,9.8,2.8,6.2,407.0,94.5,4
1998-01-24 12:00:00+00:00,9.1,2.5,8.4,406.0,94.5,3
1998-01-24 13:00:00+00:00,7.2,4.8,13.3,402.0,94.5,6
1998-01-24 14:00:00+00:00,6.2,2.3,13.7,399.0,94.5,8
1998-01-24 15:00:00+00:00,5.8,1.7,12.8,390.0,94.5,11
1998-01-24 16:00:00+00:00,5.3,-1.2,11.3,391.0,94.5,9
1998-01-24 17:00:00+00:00,4.1,-1.9,11.1,385.0,94.5,5
1998-01-24 18:00:00+00:00,3.8,0.4,10.4,388.0,94.5,2
1998-01-24 19:00:00+00:00,4.7,-2.5,9.2,394.0,94.5,5
1998-01-24 20:00:00+00:00,5.0,2.2,7.9,385.0,94.5,1
1998-01-24 21:00:00+00:00,5.5,-1.9,5.5,405.0,94.5,5
1998-01-24 22:00:00+00:00,5.7,-3.2,6.0,411.0,94.5,7
1998-01-24 23:00:00+00:00,4.5,-0.9,7.7,401.0,94.5,7
1998-01-25 00:00:00+00:00,5.7,-0.2,8.3,401.0,105.0,8
1998-01-25 01:00:00+00:00,5.6,0.0,7.8,413.0,105.0,7
1998-01-25 02:00:00+00:00,4.8,-2.4,9.9,443.0,105.0,11
1998-01-25 03:00:00+00:00,3.7,-2.9,7.3,442.0,105.0,0
1998-01-25 04:00:00+00:00,3.6,-0.5,6.5,443.0,105.0,-5
1998-01-25 05:00:00+00:00,4.4,3.4,6.8,443.0,105.0,-3
1998-01-25 06:00:00+00:00,4.9,1.2,6.2,458.0,105.0,-2
1998-01-25 07:00:00+00:00,4.1,-0.2,5.6,454.0,105.0,-2
1998-01-25 08:00:00+00:00,3.5,0.6,4.9,439.0,105.0,-1
1998-01-25 09:00:00+00:00,3.8,2.8,4.2,432.0,105.0,2
1998-01-25 10:00:00+00:00,2.0,1.9,4.4,420.0,105.0,3
1998-01-25 11:00:00+00:00,2.2,-1.5,5.4,418.0,105.0,1
1998-01-25 12:00:00+00:00,4.0,2.4,5.8,422.0,105.0,-4
1998-01-25 13:00:00+00:00,3.1,1.3,8.7,418.0,105.0,-3
1998-01-25 14:00:00+00:00,4.5,-3.8,9.1,415.0,105.0,-5
1998-01-25 15:00:00+00:00,4.8,-4.7,11.3,411.0,105.0,-10
1998-01-25 16:00:00+00:00,6.0,-4.4,10.2,411.0,105.0,-13
1998-01-25 17:00:00+00:00,7.6,-4.9,6.9,409.0,105.0,-21
1998-01-25 18:00:00+00:00,7.2,0.1,8.1,396.0,105.0,-15
1998-01-25 19:00:00+00:00,5.7,4.1,9.6,394.0,105.0,-11
1998-01-25 20:00:00+00:00,5.0,1.2,8.3,413.0,105.0,-5
1998-01-25 21:00:00+00:00,4.8,3.5,8.0,411.0,105.0,-1
1998-01-25 22:00:00+00:00,6.1,4.1,3.6,416.0,105.0,-2
1998-01-25 23:00:00+00:00,6.3,2.3,3.1,432.0,105.0,-4
1998-01-26 00:00:00+00:00,6.1,2.0,2.8,431.0,96.9,-6
1998-01-26 01:00:00+00:00,6.0,1.8,2.7,433.0,96.9,-6
1998-01-26 02:00:00+00:00,5.9,-0.4,2.8,428.0,96.9,-6
1998-01-26 03:00:00+00:00,6.6,0.7,2.2,447.0,96.9,-9
1998-01-26 04:00:00+00:00,6.6,1.2,2.0,448.0,96.9,-11
1998-01-26 05:00:00+00:00,6.4,1.4,2.6,434.0,96.9,-12
1998-01-26 06:00:00+00:00,6.4,2.0,2.6,444.0,96.9,-11
1998-01-26 07:00:00+00:00,3.5,0.8,5.3,467.0,96.9,-3
1998-01-26 08:00:00+00:00,4.6,1.4,6.0,465.0,96.9,0
1998-01-26 09:00:00+00:00,4.5,0.9,5.7,454.0,96.9,3
1998-01-26 10:00:00+00:00,3.4,-0.6,5.7,454.0,96.9,1
1998-01-26 11:00:00+00:00,3.3,-0.4,5.5,442.0,96.9,-1
1998-01-26 12:00:00+00:00,3.7,-1.0,5.6,436.0,96.9,-4
1998-01-26 13:00:00+00:00,4.3,0.7,5.5,438.0,96.9,-3
1998-01-26 14:00:00+00:00,4.7,1.1,5.6,432.0,96.9,-4
1998-01-26 15:00:00+00:00,4.9,0.7,5.0,428.0,96.9,-3
1998-01-26 16:00:00+00:00,4.9,-0.4,5.4,421.0,96.9,-1
1998-01-26 17:00:00+00:00,4.9,-0.5,5.9,415.0,96.9,-2
1998-01-26 18:00:00+00:00,5.1,-1.4,5.7,407.0,96.9,0
1998-01-26 19:00:00+00:00,5.1,0.2,5.6,395.0,96.9,-2
1998-01-26 20:00:00+00:00,4.9,1.7,6.8,391.0,96.9,-3
1998-01-26 21:00:00+00:00,4.1,1.3,6.9,381.0,96.9,0
1998-01-26 22:00:00+00:00,4.0,1.3,6.8,377.0,96.9,0
1998-01-26 23:00:00+00:00,3.2,1.0,7.4,369.0,96.9,1
1998-01-27 00:00:00+00:00,0.7,-0.2,8.4,366.0,97.7,3
1998-01-27 01:00:00+00:00,1.9,-1.3,7.4,356.0,97.7,2
1998-01-27 02:00:00+00:00,3.6,0.4,7.7,361.0,97.7,2
1998-01-27 03:00:00+00:00,3.4,1.7,12.1,376.0,97.7,10
1998-01-27 04:00:00+00:00,1.5,0.2,14.8,390.0,97.7,11
1998-01-27 05:00:00+00:00,7.2,2.4,9.2,412.0,97.7,5
1998-01-27 06:00:00+00:00,8.2,5.2,6.8,410.0,97.7,0
1998-01-27 07:00:00+00:00,5.3,-4.9,7.2,450.0,97.7,1
1998-01-27 08:00:00+00:00,3.6,-2.5,7.1,451.0,97.7,-11
1998-01-27 09:00:00+00:00,5.8,3.1,6.0,448.0,97.7,-19
1998-01-27 10:00:00+00:00,6.0,3.7,5.2,439.0,97.7,-17
1998-01-27 11:00:00+00:00,6.2,3.2,5.0,441.0,97.7,-11
1998-01-27 12:00:00+00:00,2.2,-0.1,4.7,451.0,97.7,-8
1998-01-27 13:00:00+00:00,2.7,-1.4,4.3,459.0,97.7,-15
1998-01-27 14:00:00+00:00,2.8,-0.2,3.5,470.0,97.7,-17
1998-01-27 15:00:00+00:00,3.1,-0.4,3.1,467.0,97.7,-16
1998-01-27 16:00:00+00:00,0.7,0.2,2.8,467.0,97.7,-14
1998-01-27 17:00:00+00:00,2.6,0.8,2.8,464.0,97.7,-17
1998-01-27 18:00:00+00:00,2.9,-1.9,2.8,456.0,97.7,-16
1998-01-27 19:00:00+00:00,3.1,-0.9,2.9,462.0,97.7,-14
1998-01-27 20:00:00+00:00,2.6,-0.3,3.1,440.0,97.7,-10
1998-01-27 21:00:00+00:00,4.1,2.1,2.9,438.0,97.7,-7
1998-01-27 22:00:00+00:00,4.3,1.8,2.8,430.0,97.7,-2
1998-01-27 23:00:00+00:00,4.0,1.8,3.2,423.0,97.7,1
1998-01-28 00:00:00+00:00,2.1,0.9,3.4,426.0,93.7,4
1998-01-28 01:00:00+00:00,2.7,1.9,3.6,418.0,93.7,4
1998-01-28 02:00:00+00:00,2.6,1.0,4.3,416.0,93.7,4
1998-01-28 03:00:00+00:00,3.0,0.6,4.4,414.0,93.7,2
1998-01-28 04:00:00+00:00,2.9,0.5,4.8,402.0,93.7,0
1998-01-28 05:00:00+00:00,3.0,0.4,5.0,385.0,93.7,-2
1998-01-28 06:00:00+00:00,3.2,0.1,4.9,379.0,93.7,-5
1998-01-28 07:00:00+00:00,3.8,-0.3,4.7,372.0,93.7,-5
1998-01-28 08:00:00+00:00,3.9,0.4,4.7,372.0,93.7,-2
1998-01-28 09:00:00+00:00,4.0,0.8,5.4,366.0,93.7,0
1998-01-28 10:00:00+00:00,4.0,0.3,5.9,363.0,93.7,-1
1998-01-28 11:00:00+00:00,3.8,0.2,5.7,361.0,93.7,0
1998-01-28 12:00:00+00:00,3.6,0.8,6.2,357.0,93.7,4
1998-01-28 13:00:00+00:00,3.5,1.3,6.6,365.0,93.7,6
1998-01-28 14:00:00+00:00,4.0,1.4,6.2,366.0,93.7,4
1998-01-28 15:00:00+00:00,4.0,0.9,6.5,360.0,93.7,6
1998-01-28 16:00:00+00:00,1.9,0.4,8.1,373.0,93.7,12
1998-01-28 17:00:00+00:00,6.4,3.5,9.3,399.0,93.7,11
1998-01-28 18:00:00+00:00,7.5,1.9,8.0,410.0,93.7,10
1998-01-28 19:00:00+00:00,7.4,0.6,8.3,411.0,93.7,12
1998-01-28 20:00:00+00:00,8.0,0.0,9.0,402.0,93.7,10
1998-01-28 21:00:00+00:00,7.7,0.5,11.0,396.0,93.7,11
1998-01-28 22:00:00+00:00,7.0,4.6,12.1,398.0,93.7,13
1998-01-28 23:00:00+00:00,5.3,1.2,11.8,407.0,93.7,14
1998-01-29 00:00:00+00:00,6.0,2.3,13.0,402.0,90.9,14
1998-01-29 01:00:00+00:00,5.0,1.1,13.2,405.0,90.9,13
1998-01-29 02:00:00+00:00,6.4,-0.2,13.2,410.0,90.9,11
1998-01-29 03:00:00+00:00,7.1,-1.9,12.7,410.0,90.9,6
1998-01-29 04:00:00+00:00,5.2,-0.3,11.0,384.0,90.9,0
1998-01-29 05:00:00+00:00,8.0,0.3,10.3,364.0,90.9,2
1998-01-29 06:00:00+00:00,7.6,-1.1,11.3,359.0,90.9,0
1998-01-29 07:00:00+00:00,6.9,-4.6,9.3,359.0,90.9,-4
1998-01-29 08:00:00+00:00,5.7,-1.3,8.7,371.0,90.9,-5
1998-01-29 09:00:00+00:00,6.4,0.6,10.0,361.0,90.9,-2
1998-01-29 10:00:00+00:00,7.9,4.2,9.3,368.0,90.9,0
1998-01-29 11:00:00+00:00,8.1,2.0,9.9,371.0,90.9,4
1998-01-29 12:00:00+00:00,8.1,-2.2,9.7,366.0,90.9,3
1998-01-29 13:00:00+00:00,6.1,-1.7,10.4,374.0,90.9,-1
1998-01-29 14:00:00+00:00,5.1,-0.3,6.3,386.0,90.9,-8
1998-01-29 15:00:00+00:00,7.7,-2.3,4.6,387.0,90.9,-7
1998-01-29 16:00:00+00:00,8.0,0.6,4.6,384.0,90.9,-2
1998-01-29 17:00:00+00:00,7.8,0.6,4.8,386.0,90.9,1
1998-01-29 18:00:00+00:00,7.6,0.9,4.5,380.0,90.9,2
1998-01-29 19:00:00+00:00,7.3,2.1,5.1,385.0,90.9,2
1998-01-29 20:00:00+00:00,7.0,2.1,7.0,377.0,90.9,3
1998-01-29 21:00:00+00:00,5.6,-4.4,7.1,382.0,90.9,4
1998-01-29 22:00:00+00:00,8.4,-7.0,7.6,392.0,90.9,-4
